lat,lon,year,month,recorded_by,institution,basis,occurrence_id
40.46472,-123.19028,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147032978
40.46472,-123.19028,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147032979
40.466919,-123.190367,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147034977
40.466919,-123.190367,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147034978
40.466919,-123.190366,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147035978
40.466919,-123.190367,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147036984
40.46472,-123.19028,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147150983
39.352857,-122.664958,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147152972
40.466919,-123.190367,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147152980
40.466919,-123.190367,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147154984
40.466919,-123.190366,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147157979
40.466919,-123.190366,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147157980
40.466919,-123.190366,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147268983
40.466919,-123.190367,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147270982
40.466919,-123.190367,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147273978
40.466919,-123.190367,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147273979
40.466919,-123.190366,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147276983
40.466919,-123.190366,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147282983
40.466919,-123.190367,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147386979
40.466919,-123.190367,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147386980
39.352954,-122.665255,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147387983
40.46472,-123.19028,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147392981
40.46472,-123.19028,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147392982
40.466919,-123.190366,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147402977
40.46472,-123.19028,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147402978
37.88023,-119.79979,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147480982
40.466919,-123.190366,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147480983
40.466919,-123.190366,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147482983
40.466919,-123.190366,1974,8,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147483982
38.708588,-122.469646,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147046508
38.708588,-122.469646,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147165507
38.708588,-122.469646,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147166507
38.708588,-122.469646,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147278507
38.708588,-122.469646,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147285506
38.708588,-122.469646,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147285507
38.708588,-122.469646,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147291507
38.708588,-122.469646,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147484507
38.708588,-122.469646,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147486509
38.62498,-122.323317,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147486510
38.708588,-122.469646,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147487511
38.708588,-122.469646,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147489508
38.708588,-122.469646,1974,9,"Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",MVZ,PRESERVED_SPECIMEN,5147489509
36.385538,-121.55472,1974,10,Collector(s): James Hanken,MVZ,PRESERVED_SPECIMEN,5147268886
38.650365,-123.34924,1974,,Collector(s): Samuel S. Sweet,MVZ,PRESERVED_SPECIMEN,5147035977
39.409158,-122.979444,1973,4,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147157977
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147032976
37.6802,-121.7726,1973,5,"Collector(s): Susan M. Case, Stevan J. Arnold",MVZ,PRESERVED_SPECIMEN,5147033981
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147034975
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147036980
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147036981
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147150979
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147150980
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147152976
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147154980
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147154981
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147268980
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147268981
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147270980
39.310511,-122.641431,1973,5,Collector(s): unknown,MVZ,PRESERVED_SPECIMEN,5147270981
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147273976
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147276980
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147276981
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147386977
39.232638,-122.654291,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147387979
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147392979
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147402975
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147480980
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147482980
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147482981
39.310511,-122.641431,1973,5,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147483980
40.46472,-123.19028,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147032977
40.549445,-123.20742,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147033982
39.356333,-120.803333,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147033983
39.360167,-120.799833,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147033984
39.356333,-120.803333,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147034976
40.481615,-123.165634,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147035976
40.46472,-123.19028,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147036982
40.46472,-123.19028,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147036983
40.46472,-123.19028,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147150981
40.46472,-123.19028,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147150982
40.549445,-123.20742,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147152977
39.356333,-120.803333,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147152978
39.360167,-120.799833,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147152979
40.46472,-123.19028,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147154982
40.46472,-123.19028,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147154983
40.549445,-123.20742,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147156980
39.360167,-120.799833,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147156981
40.481615,-123.165634,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147157978
40.481615,-123.165634,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147268982
39.356333,-120.803333,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147273977
40.481615,-123.165634,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147276982
40.549445,-123.20742,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147282981
39.360167,-120.799833,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147282982
39.356333,-120.803333,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147386978
40.549445,-123.20742,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147387980
39.356333,-120.803333,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147387981
39.360167,-120.799833,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147387982
40.549445,-123.20742,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147390982
39.360167,-120.799833,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147390983
40.46472,-123.19028,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147392980
40.46472,-123.19028,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147402976
40.481615,-123.165634,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147480981
40.481615,-123.165634,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147482982
40.481615,-123.165634,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147483981
40.481615,-123.165634,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147485979
39.360167,-120.799833,1973,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147485980
38.119816,-122.712882,1972,3,Collector(s): Stevan J. Arnold,MVZ,PRESERVED_SPECIMEN,5147034519
41.985022,-122.606241,1972,3,,MVZ,PRESERVED_SPECIMEN,5147164386
38.119816,-122.712882,1972,3,Collector(s): Stevan J. Arnold,MVZ,PRESERVED_SPECIMEN,5147386520
39.322414,-122.848374,1972,5,,MVZ,PRESERVED_SPECIMEN,5147141678
39.322414,-122.848374,1972,5,,MVZ,PRESERVED_SPECIMEN,5147145678
40.748927,-122.053243,1972,6,"Collector(s): Ted L. Brown, S. M. Brown, Sally M. Steinbach",MSB,PRESERVED_SPECIMEN,2985807449
37.857829,-119.86226,1972,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147032974
37.857829,-119.86226,1972,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147032975
37.857829,-119.86226,1972,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147036979
37.857829,-119.86226,1972,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147150978
37.526121,-121.552224,1972,7,Collector(s): Stevan J. Arnold,MVZ,PRESERVED_SPECIMEN,5147152522
37.857829,-119.86226,1972,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147154979
37.857829,-119.86226,1972,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147270978
37.857829,-119.86226,1972,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147273974
37.526121,-121.552224,1972,7,Collector(s): Stevan J. Arnold,MVZ,PRESERVED_SPECIMEN,5147387527
37.857829,-119.86226,1972,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147392978
37.857829,-119.86226,1972,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147402974
37.859799,-119.858224,1972,7,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147483979
39.167778,-122.506803,1972,10,"Collector(s): David B. Wake, Thomas A. Wake, Samuel S. Sweet",MVZ,PRESERVED_SPECIMEN,5147024708
39.467554,-123.034239,1972,10,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147033980
39.165917,-122.633834,1972,10,Collector(s): David B. Wake,MVZ,PRESERVED_SPECIMEN,5147034973
39.167649,-122.522705,1972,10,"Collector(s): Susan M. Case, David B. Wake",MVZ,PRESERVED_SPECIMEN,5147034974
39.167649,-122.522705,1972,10,"Collector(s): Susan M. Case, David B. Wake",MVZ,PRESERVED_SPECIMEN,5147152975
39.322414,-122.848374,1972,10,,MVZ,PRESERVED_SPECIMEN,5147156978
39.322414,-122.848374,1972,10,,MVZ,PRESERVED_SPECIMEN,5147156979
39.167778,-122.506803,1972,10,"Collector(s): David B. Wake, Thomas A. Wake, Samuel S. Sweet",MVZ,PRESERVED_SPECIMEN,5147264708
38.334919,-122.363429,1972,10,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147270979
39.167649,-122.522705,1972,10,"Collector(s): Susan M. Case, David B. Wake",MVZ,PRESERVED_SPECIMEN,5147273975
39.467554,-123.034239,1972,10,Collector(s): Susan M. Case,MVZ,PRESERVED_SPECIMEN,5147282979
39.322414,-122.848374,1972,10,,MVZ,PRESERVED_SPECIMEN,5147282980
39.167649,-122.522705,1972,10,"Collector(s): Susan M. Case, David B. Wake",MVZ,PRESERVED_SPECIMEN,5147386976
39.167649,-122.522705,1972,10,"Collector(s): Susan M. Case, David B. Wake",MVZ,PRESERVED_SPECIMEN,5147387978
39.165917,-122.633834,1972,10,"Collector(s): David B. Wake, Thomas A. Wake, Samuel S. Sweet",MVZ,PRESERVED_SPECIMEN,5147390980
39.322414,-122.848374,1972,10,,MVZ,PRESERVED_SPECIMEN,5147390981
37.478798,-121.527734,1971,1,Collector(s): David B. Wake,MVZ,PRESERVED_SPECIMEN,5147015272
37.478798,-121.527734,1971,1,Collector(s): David B. Wake,MVZ,PRESERVED_SPECIMEN,5147375270
38.973907,-123.710407,1971,2,Collector(s): Samuel S. Sweet,MVZ,PRESERVED_SPECIMEN,5147264442
38.693173,-123.023137,1971,2,"Collector(s): Stephen B. Ruth, R. Bruce Bury, Samuel S. Sweet",MVZ,PRESERVED_SPECIMEN,5147479443
41.232022,-123.255547,1971,3,"Collector(s): R. Bruce Bury, James F. Lynch",MVZ,PRESERVED_SPECIMEN,5147023372
40.624409,-123.409254,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147023374
40.624409,-123.409254,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147023375
40.583713,-123.072626,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147027372
40.656733,-123.495616,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147027374
41.37536,-123.423644,1971,3,"Collector(s): R. Bruce Bury, James F. Lynch",MVZ,PRESERVED_SPECIMEN,5147143370
40.624409,-123.409254,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147143373
40.87395,-123.533722,1971,3,"Collector(s): R. Bruce Bury, James F. Lynch",MVZ,PRESERVED_SPECIMEN,5147147370
40.624409,-123.409254,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147147373
40.583713,-123.072626,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards",MVZ,PRESERVED_SPECIMEN,5147261373
41.893688,-123.133214,1971,3,"Collector(s): R. Bruce Bury, James F. Lynch",MVZ,PRESERVED_SPECIMEN,5147264370
40.690231,-123.513877,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147267362
39.71353,-122.59258,1971,3,Collector(s): James F. Lynch,MVZ,PRESERVED_SPECIMEN,5147270522
40.87395,-123.533722,1971,3,"Collector(s): R. Bruce Bury, James F. Lynch",MVZ,PRESERVED_SPECIMEN,5147272369
40.624409,-123.409254,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147272372
41.994976,-122.609023,1971,3,Collector(s): James F. Lynch,MVZ,PRESERVED_SPECIMEN,5147273519
41.37536,-123.423644,1971,3,"Collector(s): R. Bruce Bury, James F. Lynch",MVZ,PRESERVED_SPECIMEN,5147378371
41.335551,-123.394111,1971,3,"Collector(s): R. Bruce Bury, James F. Lynch",MVZ,PRESERVED_SPECIMEN,5147378372
40.624409,-123.409254,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147378374
40.624409,-123.409254,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147378375
41.37536,-123.423644,1971,3,"Collector(s): R. Bruce Bury, James F. Lynch",MVZ,PRESERVED_SPECIMEN,5147379371
40.624651,-123.422958,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147379373
41.132607,-123.686368,1971,3,"Collector(s): R. Bruce Bury, James F. Lynch",MVZ,PRESERVED_SPECIMEN,5147382370
40.624409,-123.409254,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147382373
40.789966,-123.449936,1971,3,"Collector(s): R. Bruce Bury, James F. Lynch",MVZ,PRESERVED_SPECIMEN,5147481371
40.37333,-123.32417,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147481373
40.624409,-123.409254,1971,3,"Collector(s): David B. Wake, R. Eric Lombard, James L. Edwards, Virginia C. Maiorana",MVZ,PRESERVED_SPECIMEN,5147481374
37.6578,-121.4847,1971,4,,NCSM,PRESERVED_SPECIMEN,3991143108
37.65626,-121.48495,1971,4,Collector(s): Samuel S. Sweet,MVZ,PRESERVED_SPECIMEN,5147481439
37.7012,-121.4838,1971,5,,NCSM,PRESERVED_SPECIMEN,3991144867
39.373422,-123.814687,1971,5,"Collector(s): David B. Wake, Marvalee H. Wake, Thomas A. Wake",MVZ,PRESERVED_SPECIMEN,5147026374
37.63386,-121.49811,1971,5,Collector(s): Samuel S. Sweet,MVZ,PRESERVED_SPECIMEN,5147259386
40.466767,-123.059595,1971,5,Collector(s): R. Bruce Bury,MVZ,PRESERVED_SPECIMEN,5147272402
37.63386,-121.49811,1971,5,Collector(s): Samuel S. Sweet,MVZ,PRESERVED_SPECIMEN,5147479390
40.87333,-122.91639,1971,7,"Collector(s): Robert C. Stebbins, Kurt Rademacher",MVZ,PRESERVED_SPECIMEN,5147148383
41.003229,-122.906199,1971,7,"Collector(s): Robert C. Stebbins, Kurt Rademacher",MVZ,PRESERVED_SPECIMEN,5147481384
37.5941636,-120.124723,1971,9,,USNM,PRESERVED_SPECIMEN,1317838597
37.5941636,-120.124723,1971,9,,USNM,PRESERVED_SPECIMEN,1318790728
39.721745,-121.297481,1971,11,Collector(s): Theodore J. Papenfuss,MVZ,PRESERVED_SPECIMEN,5147482202
38.693173,-123.023137,1970,1,Collector(s): James F. Lynch,MVZ,PRESERVED_SPECIMEN,5147033529
37.6198519,-121.5207555,1970,2,"FELLERS, G M",CM,PRESERVED_SPECIMEN,786241524
37.6198519,-121.5207555,1970,2,"FELLERS, G M",CM,PRESERVED_SPECIMEN,786241529
36.52,-118.59,1970,3,AW Wells,LACM,PRESERVED_SPECIMEN,657480313
36.52,-118.59,1970,3,AW Wells,LACM,PRESERVED_SPECIMEN,657480314
39.938416,-123.34637,1970,3,Collector(s): James F. Lynch,MVZ,PRESERVED_SPECIMEN,5147034518
35.231389,-118.566739,1970,3,Collector(s): Stephen B. Ruth,MVZ,PRESERVED_SPECIMEN,5147264337
39.938416,-123.34637,1970,3,Collector(s): James F. Lynch,MVZ,PRESERVED_SPECIMEN,5147270523
34.68,-119.02,1970,4,DC Cole,LACM,PRESERVED_SPECIMEN,657448533
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147015041
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147017040
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147134038
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147138039
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147140039
41.92737,-122.828535,1970,4,"Collector(s): R. Bruce Bury, Gary M. Fellers",MVZ,PRESERVED_SPECIMEN,5147147401
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147251034
41.827068,-123.181213,1970,4,Collector(s): Gary M. Fellers,MVZ,PRESERVED_SPECIMEN,5147254168
41.827068,-123.181213,1970,4,Collector(s): Gary M. Fellers,MVZ,PRESERVED_SPECIMEN,5147255165
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147259034
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147263039
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147371041
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147375040
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147473036
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147475036
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147476039
40.10777,-122.03495,1970,4,Collector(s): Reginald Barrett,MVZ,PRESERVED_SPECIMEN,5147478041
38.488548,-122.489969,1970,8,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147024479
38.488548,-122.489969,1970,8,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147261485
38.488548,-122.489969,1970,8,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147264481
38.488548,-122.489969,1970,8,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147264482
40.907438,-122.215666,1970,9,R A NUSSBAUM AND FAMILY,UMMZ,PRESERVED_SPECIMEN,1987137083
40.770124,-123.126142,1970,9,R A NUSSBAUM AND FAMILY,UMMZ,PRESERVED_SPECIMEN,1987166439
41.927545,-122.831064,1970,9,Collector(s): Ted L. Brown,MSB,PRESERVED_SPECIMEN,2985807425
41.927545,-122.831064,1970,9,Collector(s): Ted L. Brown,MSB,PRESERVED_SPECIMEN,2985807546
41.927545,-122.831064,1970,9,Collector(s): Ted L. Brown,MSB,PRESERVED_SPECIMEN,2985807564
36.91676,-121.819774,1970,10,Collector(s): Samuel S. Sweet,MVZ,PRESERVED_SPECIMEN,5147490173
38.5191,-122.6009,1970,11,,NCSM,PRESERVED_SPECIMEN,3991143419
38.5191,-122.6009,1970,11,,NCSM,PRESERVED_SPECIMEN,3991143756
36.875,-119.144,1970,12,,MVZ,PRESERVED_SPECIMEN,5147473232
36.153532,-118.74651,1970,12,"Collector(s): David B. Wake, James F. Lynch, Stephen B. Ruth",MVZ,PRESERVED_SPECIMEN,5147473233
37.6798487,-121.7607617,1969,3,"TWISS, AL C",CM,PRESERVED_SPECIMEN,786270869
37.6798487,-121.7607617,1969,3,"TWISS, AL C",CM,PRESERVED_SPECIMEN,786270875
38.492244,-122.476053,1969,4,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147372159
38.492244,-122.476053,1969,5,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147014851
38.492244,-122.476053,1969,5,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147014852
38.492244,-122.476053,1969,5,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147016849
38.492244,-122.476053,1969,5,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147016850
38.492244,-122.476053,1969,5,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147133851
38.492244,-122.476053,1969,5,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147137852
38.492244,-122.476053,1969,5,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147139846
38.492244,-122.476053,1969,5,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147262853
38.492244,-122.476053,1969,5,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147370851
38.492244,-122.476053,1969,5,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147370852
38.492244,-122.476053,1969,5,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147374853
38.492244,-122.476053,1969,5,Collector(s): Alexander K. Johnson,MVZ,PRESERVED_SPECIMEN,5147472843
